"","movieId","title","year","Adventure","Animation","Children","Action","Comedy","Fantasy","Romance","Drama","Crime","Thriller","Sci-Fi","Horror","Mystery","IMAX","War","Musical","Film-Noir","Documentary"
"7773",60293,"Wackness, The ","2008",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7774",60295,"Up the Yangtze ","2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7775",60311,"Black Swan, The ","1942",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7776",60314,"Cheyenne Autumn ","1964",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7777",60316,"Hour of the Gun ","1967",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7778",60333,"Encounters at the End of the World ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7779",60338,"Dante 01 ","2008",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7780",60363,"Zombie Strippers! ","2008",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"7781",60382,"Roman Polanski: Wanted and Desired ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7782",60397,"Mamma Mia! ","2008",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"7783",60436,"Honeydripper ","2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7784",60471,"Rogue ","2007",1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"7785",60482,"Towelhead (a.k.a. Nothing is Private) ","2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7786",60487,"It's the Great Pumpkin, Charlie Brown ","1966",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7787",60503,"Katyn ","2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7788",60514,"Journey to the Center of the Earth ","2008",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7789",60516,"Meet Dave ","2008",1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"7790",60526,"Death Defying Acts ","2007",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"7791",60530,"Water Lilies (Naissance des pieuvres) ","2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7792",60551,"Breath (Soom) ","2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7793",60566,"Just Another Love Story (Kærlighed på film) ","2007",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7794",60579,"Next Door (Naboer) ","2005",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"7795",60609,"Death Note ","2006",1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
"7796",60647,"Transsiberian ","2008",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7797",60674,"Stargate: Continuum ","2008",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7798",60684,"Watchmen ","2009",0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0
"7799",60688,"Conspiracy ","2008",0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
"7800",60735,"Shotgun Stories ","2007",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7801",60753,"Felon ","2008",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"7802",60756,"Step Brothers ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7803",60758,"Brideshead Revisited ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7804",60760,"X-Files: I Want to Believe, The ","2008",0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
"7805",60766,"Man on Wire ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7806",60816,"Colour of Magic, The (Terry Pratchett's The Colour of Magic) ","2008",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"7807",60825,"Mulberry Street ","2006",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"7808",60832,"Pathology ","2008",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"7809",60894,"Edge of Love, The ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"7810",60904,"Heart of a Dog (Sobachye serdtse) ","1988",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
"7811",60937,"Mummy: Tomb of the Dragon Emperor, The ","2008",1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"7812",60939,"Swing Vote ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7813",60941,"Midnight Meat Train, The ","2008",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"7814",60943,"Frozen River ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7815",60948,"Bottle Shock ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7816",60950,"Vicky Cristina Barcelona ","2008",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7817",60979,"Batman: Gotham Knight ","2008",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7818",61004,"Year of the Gun ","1991",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"7819",61011,"Walker, The ","2007",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7820",61024,"Pineapple Express ","2008",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7821",61026,"Red Cliff (Chi bi) ","2008",1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7822",61031,"World's Greatest Lover, The ","1977",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7823",61048,"Expired ","2007",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7824",61071,"Sisterhood of the Traveling Pants 2, The ","2008",1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7825",61075,"Elegy ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7826",61123,"High School Musical 2 ","2007",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
"7827",61132,"Tropic Thunder ","2008",1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"7828",61136,"Objective, The ","2008",0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
"7829",61160,"Star Wars: The Clone Wars ","2008",1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7830",61210,"Mutant Chronicles ","2008",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7831",61236,"Waltz with Bashir (Vals im Bashir) ","2008",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"7832",61240,"Let the Right One In (Låt den rätte komma in) ","2008",0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"7833",61246,"Hamlet 2 ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7834",61248,"Death Race ","2008",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7835",61250,"House Bunny, The ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7836",61253,"Longshots, The ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7837",61255,"Rocker, The ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7838",61257,"I.O.U.S.A. (a.k.a. IOUSA) ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7839",61262,"Mirrors ","2008",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"7840",61289,"Sukiyaki Western Django ","2008",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7841",61312,"Noise ","2007",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7842",61317,"Feed ","2005",0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"7843",61319,"Somers Town ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7844",61323,"Burn After Reading ","2008",0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"7845",61348,"Disaster Movie ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7846",61350,"Babylon A.D. ","2008",1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7847",61352,"Traitor ","2008",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7848",61354,"College ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7849",61361,"Women, The ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7850",61394,"Onion Movie, The ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7851",61396,"Sergeant Rutledge ","1960",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7852",61401,"Spirit, The ","2008",0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"7853",61406,"John Adams ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7854",61434,"Oh! What a Lovely War ","1969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7855",61449,"Burning Plain, The ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7856",61451,"Seventh Cross, The ","1944",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7857",61465,"Bangkok Dangerous ","2008",0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7858",61467,"Everybody Wants to Be Italian ","2007",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7859",61470,"Boys in Company C, The ","1978",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7860",61692,"Altered ","2006",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"7861",61697,"Righteous Kill ","2008",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"7862",61705,"Lakeview Terrace ","2008",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7863",61729,"Ghost Town ","2008",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"7864",61862,"In Bed (En la cama) ","2005",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7865",61934,"Freebie and the Bean ","1974",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7866",61941,"Humboldt County ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7867",61950,"Boot Camp ","2007",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7868",61986,"Appaloosa ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7869",62049,"1984 ","1956",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"7870",62081,"Eagle Eye ","2008",0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"7871",62113,"How to Lose Friends & Alienate People ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7872",62115,"Six Shooter ","2004",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7873",62153,"Look Back in Anger ","1958",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7874",62155,"Nick and Norah's Infinite Playlist ","2008",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7875",62198,"Marjoe ","1972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7876",62203,"Martyrs ","2008",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7877",62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) ","1954",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7878",62235,"Red ","2008",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7879",62250,"Gomorrah (Gomorra) ","2008",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"7880",62265,"Accidental Husband, The ","2009",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7881",62293,"Duchess, The ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7882",62331,"Dead Leaves ","2004",1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"7883",62336,"FLCL ","2000",0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"7884",62344,"Rachel Getting Married ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7885",62374,"Body of Lies ","2008",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7886",62376,"City of Ember ","2008",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7887",62378,"Magicians ","2007",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7888",62394,"Max Payne ","2008",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7889",62434,"Zack and Miri Make a Porno ","2008",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"7890",62437,"W. ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7891",62439,"My Best Friend's Girl ","2008",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7892",62511,"Synecdoche, New York ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7893",62514,"Come to the Stable ","1949",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7894",62526,"Drowning Pool, The ","1975",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"7895",62553,"Secret Life of Bees, The ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7896",62577,"Flash of Genius ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7897",62586,"American Carol, An ","2008",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"7898",62644,"Wave, The (Welle, Die) ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7899",62718,"Angus, Thongs and Perfect Snogging ","2008",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7900",62733,"Quarantine ","2008",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"7901",62764,"Black Moon ","1975",0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
"7902",62788,"Lost Boys: The Tribe ","2008",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
"7903",62792,"Pride and Glory ","2008",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"7904",62799,"Express, The ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7905",62801,"Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) ","1972",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7906",62803,"Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) ","1972",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7907",62849,"RocknRolla ","2008",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"7908",62956,"Futurama: Bender's Game ","2008",1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"7909",62970,"Tin Man ","2007",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"7910",62999,"Madagascar: Escape 2 Africa ","2008",1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"7911",63033,"Blindness ","2008",0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
"7912",63062,"Changeling ","2008",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"7913",63072,"Road, The ","2009",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7914",63082,"Slumdog Millionaire ","2008",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"7915",63113,"Quantum of Solace ","2008",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"7916",63121,"Tale of Two Cities, A ","1958",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7917",63131,"Role Models ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7918",63181,"Tokyo Gore Police (Tôkyô zankoku keisatsu) ","2008",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7919",63189,"Sauna ","2008",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"7920",63222,"JCVD ","2008",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"7921",63283,"Whole Town's Talking, The (Passport to Fame) ","1935",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"7922",63433,"Farscape: The Peacekeeper Wars ","2004",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7923",63436,"Saw V ","2008",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
"7924",63479,"Sex Drive ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7925",63481,"Soul Men ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"7926",63515,"The Island ","2006",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7927",63540,"Beverly Hills Chihuahua ","2008",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7928",63808,"Class, The (Entre les murs) ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7929",63826,"Splinter ","2008",0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"7930",63853,"Australia ","2008",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7931",63859,"Bolt ","2008",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7932",63876,"Milk ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7933",63989,"Devil Doll, The ","1936",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"7934",63992,"Twilight ","2008",0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
"7935",64010,"Children, The ","2008",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7936",64030,"Transporter 3 ","2008",1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"7937",64032,"Four Christmases ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7938",64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7939",64037,"Surveillance ","2008",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"7940",64116,"Igor ","2008",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7941",64197,"Hunger ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7942",64229,"Cadillac Records ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"7943",64231,"Punisher: War Zone ","2008",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7944",64278,"Pervert's Guide to Cinema, The ","2006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7945",64285,"Wallace and Gromit in 'A Matter of Loaf and Death' ","2008",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7946",64497,"Day the Earth Stood Still, The ","2008",0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
"7947",64499,"Che: Part One ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7948",64511,"Dean Spanley ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7949",64517,"I Am the Law ","1938",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"7950",64519,"Boomerang ","1947",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
"7951",64575,"Doubt ","2008",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7952",64614,"Gran Torino ","2008",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"7953",64620,"Frost/Nixon ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7954",64622,"Reader, The ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7955",64701,"I've Loved You So Long (Il y a longtemps que je t'aime) ","2008",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7956",64716,"Seven Pounds ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7957",64839,"Wrestler, The ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7958",64930,"More the Merrier, The ","1943",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7959",64957,"Curious Case of Benjamin Button, The ","2008",0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"7960",64969,"Yes Man ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7961",64983,"Valkyrie ","2008",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"7962",64990,"Pete Seeger: The Power of Song ","2007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7963",64993,"5 Centimeters per Second (Byôsoku 5 senchimêtoru) ","2007",0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7964",64997,"War of the Worlds ","2005",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"7965",65045,"Alien Raiders ","2008",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"7966",65088,"Bedtime Stories ","2008",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7967",65091,"Manhattan Melodrama ","1934",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
"7968",65126,"Choke ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7969",65130,"Revolutionary Road ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7970",65133,"Blackadder Back & Forth ","1999",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7971",65135,"Blackadder's Christmas Carol ","1988",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7972",65155,"Surfer, Dude ","2008",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"7973",65181,"Nobel Son ","2007",0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
"7974",65188,"Dear Zachary: A Letter to a Son About His Father ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7975",65216,"Defiance ","2008",0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"7976",65225,"Zeitgeist: Addendum ","2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"7977",65230,"Marley & Me ","2008",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"7978",65256,"Jesse Stone: Night Passage ","2006",0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"7979",65261,"Ponyo (Gake no ue no Ponyo) ","2008",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7980",65304,"Ce que mes yeux ont vu ","2007",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"7981",65359,"Earthsea (Legend of Earthsea) ","2004",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"7982",65381,"Man with the Gun ","1955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7983",65418,"Wendy and Lucy ","2008",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7984",65465,"Last Chance Harvey ","2008",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"7985",65514,"Ip Man ","2008",0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7986",65552,"Replicant ","2001",0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7987",65567,"Passengers ","2008",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"7988",65577,"Tale of Despereaux, The ","2008",1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"7989",65585,"Bride Wars ","2009",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7990",65596,"Mesrine: Killer Instinct (L'instinct de mort) ","2008",0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
"7991",65601,"My Bloody Valentine 3-D ","2009",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"7992",65631,"Battle in Seattle ","2007",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7993",65642,"Timecrimes (Cronocrímenes, Los) ","2007",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"7994",65660,"Secret of the Grain, The (La graine et le mulet) ","2007",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7995",65682,"Underworld: Rise of the Lycans ","2009",0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
"7996",65685,"Inkheart ","2008",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"7997",65731,"The Alphabet Killer ","2008",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"7998",65740,"Revenge of the Nerds IV: Nerds in Love ","1994",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"7999",65802,"Paul Blart: Mall Cop ","2009",0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"8000",65810,"Notorious ","2009",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"8001",65813,"Unborn, The ","2009",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"8002",65866,"Three Strangers ","1946",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"8003",65868,"Repo! The Genetic Opera ","2008",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"8004",65882,"Uninvited, The ","2009",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
"8005",65899,"12:01 ","1993",0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"8006",65927,"Night Train ","2009",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"8007",65982,"Outlander ","2008",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8008",66015,"Passchendaele ","2008",0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"8009",66053,"Black Widow ","1954",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"8010",66090,"Eden Lake ","2008",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
